media_file,annotator,start,end,label
50fa,A1,2860,4220,P;FG;1
50fa,A1,9250,9610,P;0;0
50fa,A1,9630,9890,ISR;FG;1
50fa,A1,13240,13450,SR;FG;1
50fa,A1,28430,29310,SR;FG;1
50fa,A1,33880,34150,SR;FG;1
50fa,A1,39980,43250,ISR;FG;2
50fa,A1,44400,46630,ISR;FG;2
50fa,A1,52480,53810,SR;VFG;2
50fa,A1,75730,75920,ISR;0;0
50fa,A1,95720,98400,ISR;FG;2
50fa,A1,99921,100011,SR;0;0
508,A2,2630,3040,_;V;1
508,A2,38510,38740,B;0;1
508,A3,38470,38980,B;0;0
508,A1,38530,38970,ISR;0;0
62f,A2,3100,3400,P;0;1
62f,A2,18970,19290,P;0;1
62f,A2,52500,53160,_;V;1
62f,A2,78470,78810,_;HM;1
62f,A2,90250,91170,MUR;0;1
62f,A2,92690,93300,_;FG;1
62f,A3,52160,53160,B;0;0
62f,A1,3130,3410,PFG;1
62f,A1,18970,19290,P;FG;1
62f,A1,20340,20870,B;0;0
62f,A1,52720,53160,B;FG;1
29mc,A2,7680,9720,P;0;1
29mc,A2,9890,10570,_;FG;1
29mc,A2,15340,15510,B;FG;1
29mc,A2,16270,16770,P;FG;2
29mc,A2,19170,21440,P+B;FG;2
29mc,A2,21910,22260,P;FG;2
29mc,A2,25890,26720,B;FG;3
29mc,A2,29190,29320,B;FG;2
29mc,A2,30650,31030,B;FG;3
29mc,A2,33030,33460,P;FG;3
29mc,A2,35630,36630,_;V;1
29mc,A2,39330,39550,B;FG;3
29mc,A2,40280,40930,B;FG;2
29mc,A2,44980,45260,B;FG;3
29mc,A2,48910,49050,B;FG;2
29mc,A2,49450,49810,P;FG;2
29mc,A2,51800,52080,B;FG;2
29mc,A2,55580,55950,_;FG;1
29mc,A2,58980,59560,P;0;1
29mc,A2,62290,62990,P;FG;2
29mc,A2,67780,68450,B;FG;3
29mc,A2,69720,70250,B;FG;1
29mc,A2,70950,72010,P;FG;2
29mc,A2,75020,75160,B;FG;1
29mc,A2,78080,78150,_;FG;2
29mc,A2,80690,83740,B;V+FG;3
29mc,A2,84150,84680,P;FG;2
29mc,A2,85370,85680,B;FG;2
29mc,A2,90180,90260,_;FG;2
29mc,A2,92000,92830,B;FG;2
29mc,A2,101440,101850,P;FG;2
29mc,A2,105710,106120,B;FG;2
29mc,A2,109830,110240,B;FG;2
29mc,A2,110880,113230,B;FG;2
29mc,A2,115550,115760,P;FG;1
29mc,A2,116380,116550,P;FG;2
29mc,A2,121760,122220,P;FG;1
29mc,A2,128200,128600,_;HM;1
29mc,A2,128850,129270,P;0;1
29mc,A2,130340,130930,P;0;1
29mc,A2,131540,132400,P;FG;2
29mc,A2,134960,135170,B;FG;2
29mc,A2,136450,136810,P;FG;1
29mc,A2,140510,143110,B;FG;2
29mc,A2,145770,146640,B;FG;2
29mc,A2,148060,148680,P;HM;2
29mc,A2,150865,151115,P;FG;1
29mc,A2,155940,156590,P;FG;1
29mc,A2,157390,158010,P;FG;1
29mc,A2,158770,159190,P;0;1
29mc,A2,160520,161010,P;0;1
29mc,A3,8077,9321,P;0;0
29mc,A3,16151,16930,P;0;0
29mc,A3,19934,21473,P;0;0
29mc,A3,21878,22378,P;0;0
29mc,A3,25791,26834,ISR;FG;1
29mc,A3,28939,29356,B;FG;0
29mc,A3,30447,31108,ISR;FG;0
29mc,A3,33795,34113,ISR;0;0
29mc,A3,40478,41034,P;0;0
29mc,A3,49369,49878,P;0;0
29mc,A3,51661,52226,B;0;0
29mc,A3,58734,59612,ISR;0;0
29mc,A3,62186,63034,P;0;0
29mc,A3,67691,68387,P;0;0
29mc,A3,70799,72121,P;0;0
29mc,A3,81370,83643,ISR;0;0
29mc,A3,84204,84752,B;V;0
29mc,A3,91917,92864,ISR;0;0
29mc,A3,101413,101965,P;0;0
29mc,A3,105617,106130,B;0;0
29mc,A3,109765,110417,B;0;0
29mc,A3,110812,113291,ISR;0;0
29mc,A3,115500,115813,P;0;0
29mc,A3,121722,122274,P;0;0
29mc,A3,128965,129347,P;0;0
29mc,A3,130047,130999,B;0;0
29mc,A3,131434,132499,P;0;0
29mc,A3,140451,143130,ISR;FG;0
29mc,A3,146021,146708,ISR;0;0
29mc,A3,148160,148747,P;0;0
29mc,A3,151090,151795,P;0;0
29mc,A3,156313,156613,P;0;0
29mc,A3,157399,158099,P;0;0
29mc,A3,160417,161078,P;0;0
29mc,A1,5100,7440,B;ME;0
29mc,A1,8115,9225,P;V+FG;1
29mc,A1,15125,15355,B;FG;0
29mc,A1,16380,16820,P;V;1
29mc,A1,19155,21360,P;FG;1
29mc,A1,21800,22345,P;FG;1
29mc,A1,25750,26795,B;FG;3
29mc,A1,28950,29330,B;FG;2
29mc,A1,30710,31100,ISR;FG;2
29mc,A1,33060,33465,ISR;FG;1
29mc,A1,34410,34630,ISR;0;0
29mc,A1,39255,39445,ISR;FG;1
29mc,A1,40300,40855,ISR;FG;1
29mc,A1,44625,45200,B;FG;2
29mc,A1,48930,49025,B;FG;1
29mc,A1,49460,49680,P;0;0
29mc,A1,59045,59425,P;0;0
29mc,A1,62600,62930,P;FG;!
29mc,A1,67820,68340,ISR;FG;2
29mc,A1,71040,71850,P;FG;1
29mc,A1,80575,83635,ISR;FG;2
29mc,A1,84140,84590,ISR;FG;1
29mc,A1,85455,85620,B;FG;1
29mc,A1,90085,90235,B;FG;1
29mc,A1,92015,92750,ISR;FG;1
29mc,A1,101470,101885,P;FG;1
29mc,A1,105855,105970,ISR;0;0
29mc,A1,110115,110380,ISR;FG;1
29mc,A1,110875,113125,ISR;FG;1
29mc,A1,115575,115655,P;FG;1
29mc,A1,121890,122090,P;FG;1
29mc,A1,131445,132445,ISR;0;0
29mc,A1,135010,135200,ISR;FG;1
29mc,A1,136445,136705,P;FG;1
29mc,A1,140540,142960,ISR;FG;1
29mc,A1,146140,146505,ISR;FG;1
29mc,A1,148135,148545,P;0;0
29mc,A1,151005,151395,P;FG;1
61m,A2,20280,21470,SR;V;1
61m,A2,23140,23500,_;FG+HM;1
61m,A2,38680,39310,SR;V+HM;1
61m,A2,44830,45150,_;FG+HM;1
61m,A2,55650,56050,_;FG+HM;1
61m,A2,90510,91220,_;V+FG;1
61m,A2,119670,119890,B;0;1
61m,A3,27680,28380,B;0;0
61m,A3,38940,39510,ISR;0;0
61m,A1,38830,39090,ISR;0;0
27mb,A2,6230,6560,B;V+FG;1
27mb,A2,7240,7570,B;V;1
27mb,A2,10850,11240,_;FG;1
27mb,A2,14790,15130,_;FG;1
27mb,A2,16490,17030,ISR;FG;2
27mb,A2,21550,21840,_;FG;1
27mb,A2,22200,22680,_;FG;1
27mb,A2,23580,24000,P;FG+HM;1
27mb,A2,28140,28370,_;FG;1
27mb,A2,29330,29650,_;FG;1
27mb,A2,29990,30330,_;FG;1
27mb,A2,31450,32140,P;FG;3
27mb,A2,34890,35210,_;FG;1
27mb,A2,35330,35970,_;HM;1
27mb,A2,36100,36480,_;FG;2
27mb,A2,39130,40470,P+SR;FG;2
27mb,A2,41380,41680,P;FG;2
27mb,A2,41970,42260,_;FG;1
27mb,A2,43040,43510,_;FG;1
27mb,A2,44520,44810,_;FG;1
27mb,A2,46845,47415,P;FG;2
27mb,A2,49140,50240,B;FG+HM;2
27mb,A2,51715,52095,P;FG+HM;3
27mb,A2,52400,53390,P;FG+HM;2
27mb,A2,53800,55150,P;FG+HM;2
27mb,A2,56140,56790,P+B;FG;2
27mb,A3,6270,6580,SR;0;0
27mb,A3,16760,17080,P;V;0
27mb,A3,23840,24030,P;V;0
27mb,A3,31180,32200,ISR;V;FG
27mb,A3,39010,40870,ISR;V;0
27mb,A3,41340,42240,P;0;0
27mb,A3,46810,47570,P;V;0
27mb,A3,49200,50380,ISR.V;0
27mb,A3,51860,52100,ISR;0;0
27mb,A3,52380,53460,P;0;0
27mb,A3,53740,55250,P;0;0
27mb,A3,56120,56850,P;0;0
27mb,A1,7319,7567,P;FG;1
27mb,A1,16580,17105,PSR;V;1
27mb,A1,31596,32195,P;FG;2
27mb,A1,39121,40377,PSR;V+FG;2
27mb,A1,41250,41801,P;0;0
27mb,A1,46926,47456,P;0;1
27mb,A1,49274,50150,SR;FG;2
27mb,A1,51847,52116,ISR;V;1
27mb,A1,52426,53361,P;FG;1
27mb,A1,53815,55082,P;0;0
27mb,A1,56123,56883,PSR;0;0
32m,A2,8112,11339,P+B;V+FG+HM;2
32m,A2,11347,12200,P;FG;1
32m,A2,16446,18619,ISR;V+;1
32m,A2,19730,21010,B;FG;1
32m,A2,28826,29320,_;V+;1
32m,A2,33710,33790,P;FG;1
32m,A2,35266,36200,_;FG;1
32m,A2,37050,38010,B;FG;2
32m,A2,44910,45730,B;0;1
32m,A2,50518,51091,B;0;1
32m,A2,52180,52860,SR;FG;1
32m,A2,58286,58566,_;V;1
32m,A2,59320,65160,B;FG+HM;2
32m,A2,70883,72216,B;FG;2
32m,A2,73340,75110,B;V+FG;2
32m,A2,76570,76820,P;FG;1
32m,A2,79306,79906,_;FG;1
32m,A2,80160,81620,B;V+FG+HM;2
32m,A2,87930,88100,B;V+FG;2
32m,A2,91120,92147,_;FG;1
32m,A2,92346,93013,_;FG;1
32m,A2,93520,93820,P;FG+HM;2
32m,A2,102490,102660,B;0;1
32m,A2,104666,105039,_;FG;1
32m,A2,105970,106070,B;0;1
32m,A2,108626,110173,B;FG;2
32m,A2,113266,113613,_;FG;1
32m,A2,114853,115173,_;FG;1
32m,A2,119640,120613,_;ME;1
32m,A2,123126,124793,P;FG;1
32m,A2,126146,126373,B;FG;2
32m,A2,126773,126973,P;FG;2
32m,A2,128266,129293,_;FG;1
32m,A2,131594,131730,B;V;2
32m,A2,132326,133206,P;FG;2
32m,A2,137500,139660,B;HM;1
32m,A2,141720,142626,_;ME;1
32m,A2,144260,144620,P;FG;2
32m,A2,145900,146740,P;FG+HM;2
32m,A3,8100,12520,P;0;0
32m,A3,16510,18720,P;0;0
32m,A3,19650,21270,B;FG;0
32m,A3,28950,30150,_;V;0;
32m,A3,36940,38230,B;V;0
32m,A3,44810,45980,B;FG;0
32m,A3,50480,51400,B;00
32m,A3,52300,52920,SR;V;0
32m,A3,53390,53880,P;0;0
32m,A3,59010,65380,B;HM;1
32m,A3,70840,72470,P;0;0
32m,A3,73320,75270,SR;V;0
32m,A3,80140,81870,B;V;1
32m,A3,93660,93680,P;0;0
32m,A3,102400,102920,B;V;0
32m,A3,104820,105030,P;0;0
32m,A3,105930,106350,B;0;0
32m,A3,108560,110360,SR;V;1
32m,A3,113520,113770,P;0;0
32m,A3,114740,115130,ISR;0;0
32m,A3,122830,126100,SR;V;1
32m,A3,126770,127250,P;0;0
32m,A3,132200,133510,B;V;0
32m,A3,136680,137070,B;0;0
32m,A3,137430,140050,B;HM;1
32m,A3,144490,144880,P;0;0
32m,A3,145900,147020,P;0;0
32m,A1,8060,9120,P;FG;1
32m,A1,9130,11550,P;HM;1
32m,A1,11550,12390,P;0;0
32m,A1,16390,18550,P;FG;1
32m,A1,19610,21120,B;FG;1
32m,A1,33690,33920,P;0;0
32m,A1,37010,38180,B;FG;1
32m,A1,44860,45870,B;FG;1
32m,A1,50730,51280,B;FG;1
32m,A1,52230,52630,SR;FG;2
32m,A1,59360,65230,B;FG+ME;2
32m,A1,71240,72410,P;FG;1
32m,A1,73430,75260,B;V;1
32m,A1,80270,81430,B;V;1
32m,A1,87840,88300,B;FG;1
32m,A1,93490,94010,P;FG;1
32m,A1,108620,110250,B;V;1
32m,A1,113130,113450,P;FG;1
32m,A1,114460,114890,P;0;0
32m,A1,123150,125530,ISR;FG;1
32m,A1,126280,126520,ISR;FG;1
32m,A1,126775,127225,P;FG;1
32m,A1,132240,133420,B;FG;1
32m,A1,137490,139940,B;ME;2
32m,A1,144310,144740,P;FG;1
32m,A1,145900,146960,P;FG;1
41f,A2,5380,5690,P;FG;1
41f,A2,6910,7310,_;FG;1
41f,A2,8350,9110,P;FG;1
41f,A2,11170,11490,_;FG;1
41f,A2,13310,13820,_;FG;1
41f,A2,15520,15810,_;FG;1
41f,A2,16420,17270,P;FG;1
41f,A2,19090,19210,_;FG;1
41f,A2,22280,22710,_;FG;1
41f,A2,23815,24295,P;FG;1
41f,A2,25110,26000,P;FG;1
41f,A2,27880,28190,_;FG;1
41f,A2,29485,29905,_;FG;1
41f,A2,33470,34090,P;HM;1
41f,A2,35030,35400,_;FG+HM;1
41f,A2,36730,37140,_;FG;1
41f,A2,37650,38110,_;FG+HM;1
41f,A2,40150,40510,_;FG+HM;1
41f,A2,40690,41000,_;FG;1
41f,A2,42510,43100,P;FG+HM;2
41f,A2,47340,47630,_;FG;1
41f,A2,49650,50510,B;FG;1
41f,A2,54410,54940,P;FG;1
41f,A2,57150,57510,_;FG;1
41f,A2,58980,59250,_;FG;1
41f,A2,60170,60380,_;FG;1
41f,A2,62130,67750,B;FG+HM;3
41f,A2,68770,75630,B;V+FG;3
41f,A2,77140,78420,B;V+FG;2
41f,A2,81120,81500,_;FG;1
41f,A2,82610,82690,B;FG;1
41f,A2,83880,84340,_;FG;1
41f,A2,85180,85900,P;FG;1
41f,A2,87105,87375,P;FG;2
41f,A2,88760,89100,P;FG;1
41f,A2,94230,94600,_;FG;1
41f,A2,98280,98710,_;FG;1
41f,A2,100160,100620,_;FG;1
41f,A2,101830,102120,_;FG;1
41f,A2,102760,115460,B;FG;3
41f,A2,117340,118090,B;0;1
41f,A2,119920,125680,SR+B;V+FG;2
41f,A2,127480,127700,P;0;1
41f,A2,128870,129600,_;FG;1
41f,A2,131390,131840,_;V+FG;1
41f,A2,132930,133600,B;FG;2
41f,A2,134610,138450,B;FG;2
41f,A2,140160,140880,_;FG;1
41f,A2,143060,143690,_;FG;1
41f,A2,147050,147610,_;FG;1
41f,A2,148200,148440,_;FG;1
41f,A2,151170,151990,_;FG;1
41f,A2,152040,152330,_;FG;1
41f,A2,153530,154130,_;FG;1
41f,A2,154790,158660,B;FG;2
41f,A2,159700,160190,_;FG+HM;1
41f,A2,163500,166130,B;FG;2
41f,A2,169630,170040,B;FG;1
41f,A2,173640,173960,_;FG;1
41f,A2,177130,178390,P;FG;1
41f,A2,179610,180460,_;FG;1
41f,A2,180980,181230,_;FG;1
41f,A2,182010,184240,B;FG+HM;2
41f,A2,184740,185110,P;0;1
41f,A2,185740,186320,_;FG+HM;1
41f,A2,189710,190130,_;FG;1
41f,A2,192360,192980,B;FG;1
41f,A2,194070,195230,P;0;1
41f,A2,200850,201290,_;FG;1
41f,A2,204140,204420,_;FG;1
41f,A2,206360,207380,P;FG;1
41f,A2,209110,209460,B;FG+HM;1
41f,A2,210180,213710,B;FG;1
41f,A2,214510,214770,_;FG+ME;1
41f,A2,215600,215760,_;FG;1
41f,A2,216200,216520,_;FG;1
41f,A2,218630,218890,_;FG;1
41f,A2,220360,220590,_;FG;1
41f,A2,221650,221890,_;FG;1
41f,A2,223160,224100,_;FG+HM;1
41f,A2,224960,225430,P;HM;2
41f,A2,226490,227420,P;0;1
41f,A3,5430,5900,P;0;0
41f,A3,8480,9330,P;0;0
41f,A3,16330,17530,P;0;0
41f,A3,20370,20840,B;0;0
41f,A3,23550,24580,P;0;0
41f,A3,25040,26170,P;0;0
41f,A3,33490,34290,P;0;0
41f,A3,36110,36830,P;0;0
41f,A3,42680,43340,P;0;0
41f,A3,49870,50650,B;0;0
41f,A3,62370,67820,ISR;V;1
41f,A3,70930,78510,B+SR;FG;1
41f,A3,82580,82890,B;0;0
41f,A3,85040,86070,P;0;0
41f,A3,87460,87610,P;0;0
41f,A3,89090,89330,P;0;0
41f,A3,99990,100400,B;0;0
41f,A3,103570,114760,B+ISR;FG;1
41f,A3,119840,125630,SR;FG;1
41f,A3,132800,133870,B;0;0
41f,A3,134450,138430,B+ISR;0;1
41f,A3,155440,158880,ISR+B;0;0
41f,A3,164410,166210,ISR;0;0
41f,A3,168690,168980,P;0;0
41f,A3,177810,178610,P;0;0
41f,A3,181560,184410,B;0;1
41f,A3,184890,185170,P;0;0
41f,A3,186950,187370,P;0;0
41f,A3,192270,193020,B;0;0
41f,A3,194660,195580,P;0;0
41f,A3,198960,199600,P;0;0
41f,A3,206640,207660,P;0;0
41f,A3,209130,209530,B;0;0
41f,A3,210180,213830,B+ISR;0;0
41f,A3,225070,225650,P;0;0
41f,A3,227000,227660,P;0;0
41f,A1,8650,9300,P;0;0
41f,A1,16590,17520,P;0;0
41f,A1,23980,24460,P;0;0
41f,A1,25330,26120,"ISR;FG,1"
41f,A1,33850,34270,P;0;0
41f,A1,42850,43300,P;0;0
41f,A1,50070,50580,B;FG;1
41f,A1,62170,67660,B+ISR;FGV;2
41f,A1,68600,75720,B+ISR;FG;1
41f,A1,77340,78330,B;FG;2
41f,A1,85310,86000,P;0;0
41f,A1,102486,115683,ISR;FG;2
41f,A1,120118,125552,SR;FG;2
41f,A1,132973,133815,B;FG;1
41f,A1,134525,138223,SR;FG;1
41f,A1,154763,158921,B;FG;1
41f,A1,163420,166170,SR;FG;1
41f,A1,177591,178604,P;0;0
41f,A1,186921,187342,P;0;0
41f,A1,194724,195645,P;V;1
41f,A1,198868,199250,P;0;0
41f,A1,206579,207565,P;0;0
41f,A1,210171,213855,B;0;0
41f,A1,225039,225591,P;FG;1
41f,A1,226789,227539,P;0;0
42m,A2,4950,5130,B;FG;1
42m,A2,6250,6950,P;0;1
42m,A2,11350,12050,P;0;1
42m,A2,13910,13970,ISR;HM;1
42m,A2,14975,15075,B;0;1
42m,A2,15470,16040,B;FG+HM;1
42m,A2,17540,17770,P;FG;1
42m,A2,19000,19950,B;V;1
42m,A2,22280,22720,B;V;1
42m,A2,26190,26230,B;FG;1
42m,A2,27380,29150,P;V+FG+HM;1
42m,A2,32770,33770,P;V+FG;1
42m,A2,35070,35450,P;FG+HM;1
42m,A2,36970,38290,B;V;1
42m,A2,39240,43470,P+ISR;V+FG+HM;1
42m,A2,44600,46300,B+P;FG;2
42m,A2,46460,47230,SR;FG+HM;1
42m,A2,47820,48720,P;HM;1
42m,A2,50470,50980,B;FG+HM;2
42m,A2,51720,51940,B;FG+HM;1
42m,A2,55720,56420,B;FG;2
42m,A2,56965,57395,P;0;1
42m,A2,61660,62580,MUR;0;1
42m,A2,65230,65740,_;FG+HM;1
42m,A2,66730,67020,B;FG+HM;2
42m,A2,68360,69010,B;FG;1
42m,A2,74060,74500,P;FG+HM;2
42m,A2,75480,76210,P;0;1
42m,A2,77790,78080,B;FG;1
42m,A2,80770,82540,B;FG+HM;2
42m,A2,85970,86700,B;FG+HM;2
42m,A2,88090,88350,B;0;1
42m,A2,91290,91770,B;FG+HM;1
42m,A2,94150,94440,P;HM;1
42m,A2,96240,97240,B;FG;2
42m,A2,98510,99060,P;FG;2
42m,A2,100240,101600,ISR+P;FG;1
42m,A2,103820,103970,B;HM;1
42m,A2,108750,108960,B;0;1
42m,A2,110600,111260,B;0;1
42m,A2,112395,114515,B;FG;2
42m,A2,115270,115550,B;FG+HM;2
42m,A2,116640,117340,P;FG;1
42m,A2,122990,123380,B;FG;1
42m,A2,124140,125390,P+B;FG+HM;1
42m,A2,126690,126870,B;0;1
42m,A2,128310,128460,B;V;1
42m,A2,128680,129070,SR;0;1
42m,A2,130830,131140,B;FG;1
42m,A2,133820,134150,B;0;1
42m,A2,136520,136930,B;0;1
42m,A2,139540,139900,B;0;1
42m,A2,141620,141960,B;0;1
42m,A2,143160,143540,B;0;1
42m,A2,144380,145760,P;FG;1
42m,A2,146630,147090,SR;FG;1
42m,A2,148010,148190,B;HM;1
42m,A2,149120,149710,SR;FG;1
42m,A2,149730,150090,_;FG;1
42m,A2,152960,153660,P+SR;HM;1
42m,A2,154390,154710,P;HM;1
42m,A2,155510,157200,B;FG+HM;1
42m,A2,160590,160920,P;0;1
42m,A2,161440,161980,B;FG+HM;1
42m,A2,165970,166440,B;0;1
42m,A2,170350,171660,P+ISR;FG;1
42m,A2,173230,173650,B;FG;1
42m,A2,175090,175270,B;0;1
42m,A2,177970,179540,ISR;FG;1
42m,A2,180910,181080,B;0;1
42m,A2,182060,182600,B;0;1
42m,A2,185420,185810,P;0;1
42m,A2,187280,187950,P;FG;1
42m,A2,188520,188770,B;FG;1
42m,A2,190640,190900,B;FG;1
42m,A2,192300,192850,P;0;1
42m,A2,193370,193720,P;FG;1
42m,A2,194530,196260,P+ISR;0;1
42m,A3,4940,5400,B;0;0
42m,A3,6270,7260,ISR;0;0
42m,A3,11360,12640,ISR;0;0
42m,A3,13650,14130,ISR;0;0
42m,A3,15040,15470,B;0;0
42m,A3,16450,17050,B;0;0
42m,A3,19770,20090,B;0;0
42m,A3,22560,22880,B;0;0
42m,A3,26210,26540,B;0;0
42m,A3,27430,29020,ISR;0;0
42m,A3,33170,34050,P;0;0
42m,A3,35200,35730,P;0;0
42m,A3,37230,38580,ISR;0;0
42m,A3,39200,43800,P+ISR;V;1
42m,A3,44400,46180,B;V;0
42m,A3,46230,47150,SR;V;0
42m,A3,47880,48780,P;0;0
42m,A3,50240,51120,B;V;0
42m,A3,52420,53000,B;0;0
42m,A3,55380,56450,B;0;0
42m,A3,57330,57690,B;V;0
42m,A3,58410,59040,B;V;0
42m,A3,61780,62630,SR;0;0
42m,A3,65450,65670,B;0;0
42m,A3,66870,67060,B;V;0
42m,A3,68580,69180,SR;V;0
42m,A3,72880,73060,B;0;0
42m,A3,73870,74690,P;0;0
42m,A3,75700,76430,P;0;0
42m,A3,76480,77160,SR;0;0
42m,A3,80490,82610,B;V;0
42m,A3,85890,86830,B;0;0
42m,A3,91210,91930,B;V;0
42m,A3,94160,94720,P;0;0
42m,A3,96580,97680,ISR;V;1
42m,A3,98750,99170,P;0;0
42m,A3,100160,102460,P;V;1
42m,A3,103820,104080,B;V;0
42m,A3,105550,106970,SR;V;0
42m,A3,107590,107980,B;0;0
42m,A3,108700,109030,B;0;0
42m,A3,110450,111390,B;0;0
42m,A3,112360,114620,B;FG;0
42m,A3,115190,115630,B;V;0
42m,A3,116470,117600,P;0;0
42m,A3,119010,120130,B;V;1
42m,A3,122910,123460,B;V;0
42m,A3,125100,125470,B;V;0
42m,A3,126860,127310,B;0;0
42m,A3,128650,129340,SR;0;0
42m,A3,130890,131230,B;0;0
42m,A3,132250,132480,B;0;0
42m,A3,135850,136120,B;0;0
42m,A3,136480,137030,B;V;0
42m,A3,141690,142060,B;0;0
42m,A3,143330,143700,B;0;0
42m,A3,144350,145940,P;V;0
42m,A3,146490,147440,SR;0;0
42m,A3,149180,149860,SR;0;0
42m,A3,152960,153610,P;0;0
42m,A3,155420,157300,ISR+B;V;1
42m,A3,160580,161030,P;0;0
42m,A3,161340,162020,B;0;0
42m,A3,165900,166550,B;0;0
42m,A3,169570,169920,P;0;0
42m,A3,170670,171680,P+B;V;0
42m,A3,173190,173720,B;0;0
42m,A3,175070,175310,B;0;0
42m,A3,177950,179690,ISR;V;0
42m,A3,181050,181320,B;0;0
42m,A3,181940,182660,B;0;0
42m,A3,185470,186130,P;0;0
42m,A3,187340,188060,P;0;0
42m,A3,188450,188840,B;0;0
42m,A3,190580,191060,B;0;0
42m,A3,192290,192930,P;0;0
42m,A3,194350,196340,ISR+P;V;0
42m,A3,196880,197270,B;V;0
42m,A1,4980,5320,B;FG;1
42m,A1,6250,7180,P+B;FG;1
42m,A1,11340,12460,P+B;FG;1
42m,A1,13880,14100,ISR;0;0
42m,A1,15080,15240,B;0;0
42m,A1,15710,16260,B;0;0
42m,A1,17590,17630,B;0;0
42m,A1,18180,18390,B;0;0
42m,A1,19360,20040,ISR;0;0
42m,A1,22420,22860,B;0;0
42m,A1,23910,24270,B;0;0
42m,A1,26280,26450,B;0;0
42m,A1,27390,28710,P+B;FG;1
42m,A1,32760,33620,P+ISR;FG;1
42m,A1,35180,35610,P;0;0
42m,A1,37370,38400,B;0;0
42m,A1,39400,43630,P+ISR;FG;1
42m,A1,44770,46070,B;FG;1
42m,A1,46150,46740,SR;0;0
42m,A1,47860,48500,P;FG;1
42m,A1,50330,50970,B;FG;1
42m,A1,55710,56260,B;FG;1
42m,A1,56950,57330,P;0;0
42m,A1,57380,57640,B;0;0
42m,A1,60440,60750,P;0;0
42m,A1,61730,62030,ISR;0;0
42m,A1,65500,65610,B;0;0
42m,A1,66260,66880,B;0;0
42m,A1,68550,69090,SR;FG;1
42m,A1,72870,72970,B;0;0
42m,A1,73270,73340,B;0;0
42m,A1,74130,74600,P+B;FG;1
42m,A1,75230,75410,ISR;0;0
42m,A1,75710,76240,P;0;0
42m,A1,77730,78040,B;FG;1
42m,A1,80720,82570,B;V;1
42m,A1,85970,86760,B;FG;1
42m,A1,88280,88430,B;FG;1
42m,A1,91280,91690,ISR;0;0
42m,A1,94170,94710,P+B;0;0
42m,A1,96320,97680,MUR+ISR;FG;1
42m,A1,98590,98970,P;0;0
42m,A1,100290,102070,SR;0;0
42m,A1,102280,102380,B;0;0
42m,A1,103900,104070,B;0;0
42m,A1,108770,109000,B;FG;1
42m,A1,110320,111330,B;FG;1
42m,A1,112490,114590,B;0;0
42m,A1,116660,117510,P+B;0;0
42m,A1,123020,123420,B;0;0
42m,A1,124260,125450,P+B;0;0
42m,A1,126910,127200,B;0;0
42m,A1,128830,129080,SR;0;0
42m,A1,130990,131220,B;FG;1
42m,A1,136570,137000,B;0;0
42m,A1,141780,141990,B;0;0
42m,A1,142810,143600,ISR;FG;1
42m,A1,144370,145500,P;0;0
42m,A1,146710,147050,SR;0;0
42m,A1,153000,153530,P;0;0
42m,A1,154870,154940,B;0;0
42m,A1,155650,157240,ISR+B;0;0
42m,A1,160580,160840,P;0;0
42m,A1,161380,162030,B;FG;1
42m,A1,165980,166470,B;0;0
42m,A1,169570,169790,P;0;0
42m,A1,170340,171570,P+ISR;0;0
42m,A1,178050,179110,SR;FG;1
42m,A1,179390,179660,B;0;0
42m,A1,182000,182640,B;0;0
42m,A1,185550,186040,P+B;0;0
42m,A1,187270,187950,P;0;0
42m,A1,188510,188820,B;0;0
42m,A1,192250,192890,P;0;0
42m,A1,193330,193720,P;0;0
42m,A1,194560,196310,P+ISR+B;0;0
27f,A2,10860,11260,_;HM;1
27f,A2,16600,17480,_;HM;1
27f,A2,20540,20840,B;0;1
27f,A2,30320,30840,P;V;1
27f,A2,57190,58230,MUR;FG;1
27f,A2,60065,61615,MUR+B;HM;1
27f,A2,87270,87830,P;0;1
27f,A2,88430,89040,MUR;HM;1
27f,A2,96440,96690,P;0;1
27f,A2,107970,108130,B;0;1
27f,A2,110060,110270,B;0;1
27f,A3,4900,5230,B;0;0
27f,A3,20430,20870,B;0;0
27f,A3,30710,31300,B;0;0
27f,A3,35920,36260,B;0;0
27f,A3,60600,61530,B;0;0
27f,A3,71800,72210,B;0;0
27f,A3,96430,96950,P;0;0
27f,A3,108050,108250,B;0;0
27f,A3,110020,110290,B;0;0
27f,A1,20648,20897,B;0;0
27f,A1,30373,30794,P;0;0
27f,A1,51066,51307,P;0;0
27f,A1,57471,58033,B;FG;1
27f,A1,60653,61407,B;HM;1
27f,A1,61692,61876,P;0;0
27f,A1,70561,70893,P;0;0
27f,A1,71831,72142,B;0;0
27f,A1,78642,78750,B;0;0
27f,A1,87227,87816,P;0;0
27f,A1,96435,96920,P;0;0
27f,A1,108101,108213,B;0;0
27f,A1,110072,110278,B;0;0
50fb,A2,1230,8490,_;V+FG;2
50fb,A2,10050,10550,P;HM;1
50fb,A2,12470,19020,_;V+FG;2
50fb,A2,20730,20930,_;FG;2
50fb,A2,25960,26310,_;FG;2
50fb,A2,28260,40960,_;V;1
50fb,A2,42760,47970,SR;V+FG;2
50fb,A2,48020,55550,_;FG;2
50fb,A2,55580,56080,P;FG;0
50fb,A2,56110,57180,_;V+FG;2
